state,handgun,long_gun,multiple,year,month
Maryland,4065.0,4397.0,11,2014,4
Massachusetts,5277.0,2791.0,178,2014,4
Michigan,10199.0,8974.0,191,2014,4
Minnesota,9635.0,11501.0,371,2014,4
Mississippi,5471.0,4232.0,284,2014,4
Missouri,16394.0,13060.0,831,2014,4
Montana,2846.0,4260.0,248,2014,4
Nebraska,114.0,1530.0,4,2014,4
Nevada,4030.0,2969.0,205,2014,4
New Hampshire,4324.0,3113.0,3,2014,4
New Jersey,5108.0,3208.0,0,2014,4
New Mexico,4751.0,3793.0,211,2014,4
New York,8812.0,14214.0,159,2014,4
North Carolina,899.0,9966.0,157,2014,4
North Dakota,1931.0,3158.0,106,2014,4
Ohio,26196.0,18183.0,1161,2014,4
Oklahoma,11910.0,9474.0,786,2014,4
Oregon,10106.0,9347.0,0,2014,4
Pennsylvania,44546.0,7942.0,0,2014,4
Puerto Rico,965.0,183.0,34,2014,4
Rhode Island,846.0,664.0,98,2014,4
South Carolina,7753.0,4816.0,253,2014,4
South Dakota,2219.0,3235.0,177,2014,4
Tennessee,16972.0,11316.0,670,2014,4
Texas,38657.0,30379.0,2072,2014,4
Utah,2560.0,3154.0,134,2014,4
Vermont,1485.0,1527.0,39,2014,4
Virgin Islands,24.0,0.0,0,2014,4
Virginia,17184.0,13113.0,0,2014,4
Washington,13876.0,9961.0,492,2014,4
West Virginia,6345.0,6087.0,398,2014,4
Wisconsin,12764.0,12744.0,39,2014,4
Wyoming,2005.0,2209.0,112,2014,4
Alabama,17289.0,13141.0,762,2014,3
Alaska,2886.0,3330.0,181,2014,3
Arizona,12720.0,8253.0,593,2014,3
Arkansas,6054.0,5924.0,421,2014,3
California,45089.0,34352.0,0,2014,3
Colorado,18478.0,13652.0,985,2014,3
Connecticut,6563.0,12310.0,0,2014,3
Delaware,1809.0,1219.0,90,2014,3
District of Columbia,45.0,3.0,0,2014,3
Florida,42745.0,23125.0,1602,2014,3
Georgia,15033.0,10064.0,571,2014,3
Guam,105.0,77.0,4,2014,3
Hawaii,0.0,0.0,0,2014,3
Idaho,3166.0,4346.0,182,2014,3
Illinois,26637.0,15182.0,1025,2014,3
Indiana,23024.0,15040.0,705,2014,3
Iowa,237.0,3580.0,6,2014,3
Kansas,6240.0,6138.0,369,2014,3
Kentucky,10541.0,8970.0,507,2014,3
Louisiana,12132.0,9994.0,589,2014,3
Maine,3478.0,3487.0,145,2014,3
Mariana Islands,0.0,0.0,0,2014,3
Maryland,8197.0,5712.0,9,2014,3
Massachusetts,6794.0,3607.0,204,2014,3
Michigan,13134.0,11534.0,257,2014,3
Minnesota,10604.0,12475.0,409,2014,3
Mississippi,7582.0,6093.0,311,2014,3
Missouri,20739.0,15823.0,905,2014,3
Montana,3307.0,4683.0,248,2014,3
Nebraska,121.0,2079.0,4,2014,3
Nevada,4727.0,3495.0,306,2014,3
New Hampshire,5060.0,3695.0,1,2014,3
New Jersey,5486.0,4034.0,0,2014,3
New Mexico,5928.0,5200.0,319,2014,3
New York,9717.0,15665.0,158,2014,3
North Carolina,1054.0,13571.0,227,2014,3
North Dakota,1966.0,3397.0,107,2014,3
Ohio,32656.0,21426.0,1361,2014,3
Oklahoma,13697.0,11271.0,848,2014,3
Oregon,12411.0,11829.0,0,2014,3
Pennsylvania,57940.0,10351.0,0,2014,3
Puerto Rico,1167.0,194.0,39,2014,3
Rhode Island,1106.0,912.0,131,2014,3
South Carolina,10077.0,6225.0,282,2014,3
South Dakota,2857.0,4061.0,169,2014,3
Tennessee,19944.0,15014.0,898,2014,3
Texas,49169.0,38758.0,2493,2014,3
Utah,3322.0,3888.0,139,2014,3
Vermont,1615.0,1563.0,55,2014,3
Virgin Islands,17.0,1.0,0,2014,3
Virginia,23015.0,16781.0,0,2014,3
Washington,16516.0,12072.0,544,2014,3
West Virginia,8542.0,7716.0,463,2014,3
Wisconsin,14797.0,15233.0,45,2014,3
Wyoming,2267.0,2379.0,121,2014,3
Alabama,19710.0,14439.0,1087,2014,2
Alaska,2697.0,2652.0,184,2014,2
Arizona,13149.0,8294.0,749,2014,2
Arkansas,7312.0,7375.0,662,2014,2
California,39048.0,29728.0,0,2014,2
Colorado,17215.0,13037.0,1055,2014,2
Connecticut,5246.0,11351.0,0,2014,2
Delaware,1660.0,1022.0,89,2014,2
District of Columbia,25.0,2.0,1,2014,2
Florida,46802.0,25174.0,2008,2014,2
Georgia,17171.0,10809.0,1041,2014,2
Guam,88.0,46.0,1,2014,2
Hawaii,0.0,0.0,0,2014,2
Idaho,3263.0,4333.0,279,2014,2
Illinois,23448.0,13449.0,990,2014,2
Indiana,22970.0,14166.0,772,2014,2
Iowa,206.0,2939.0,7,2014,2
Kansas,7199.0,6496.0,521,2014,2
Kentucky,13082.0,10425.0,1157,2014,2
Louisiana,13147.0,10479.0,698,2014,2
Maine,3221.0,3082.0,177,2014,2
Mariana Islands,0.0,1.0,0,2014,2
Maryland,10156.0,5446.0,12,2014,2
Massachusetts,5471.0,2679.0,161,2014,2
Michigan,11886.0,9984.0,242,2014,2
Minnesota,8845.0,9013.0,354,2014,2
Mississippi,9222.0,6691.0,517,2014,2
Missouri,21678.0,16291.0,1311,2014,2
Montana,2798.0,4003.0,337,2014,2
Nebraska,113.0,2129.0,4,2014,2
Nevada,5089.0,3284.0,323,2014,2
New Hampshire,4270.0,3080.0,4,2014,2
New Jersey,4327.0,3290.0,0,2014,2
New Mexico,5979.0,4999.0,347,2014,2
New York,8553.0,13614.0,149,2014,2
North Carolina,1082.0,15014.0,489,2014,2
North Dakota,1910.0,2814.0,104,2014,2
Ohio,32864.0,19732.0,1707,2014,2
Oklahoma,15122.0,11260.0,1210,2014,2
Oregon,12334.0,10825.0,0,2014,2
Pennsylvania,47511.0,10231.0,0,2014,2
Puerto Rico,1140.0,182.0,33,2014,2
Rhode Island,996.0,718.0,141,2014,2
South Carolina,11484.0,6181.0,478,2014,2
South Dakota,3008.0,4013.0,217,2014,2
Tennessee,25694.0,17965.0,1199,2014,2
Texas,55417.0,41550.0,3610,2014,2
Utah,3584.0,3976.0,193,2014,2
Vermont,1662.0,1337.0,61,2014,2
Virgin Islands,17.0,3.0,0,2014,2
Virginia,24248.0,16694.0,0,2014,2
Washington,15785.0,12011.0,754,2014,2
West Virginia,8737.0,7936.0,863,2014,2
Wisconsin,13860.0,11750.0,67,2014,2
Wyoming,2187.0,2231.0,131,2014,2
Alabama,12371.0,12790.0,583,2014,1
Alaska,1994.0,2128.0,130,2014,1
Arizona,9833.0,7135.0,435,2014,1
Arkansas,4337.0,5573.0,265,2014,1
California,33834.0,27585.0,0,2014,1
Colorado,14078.0,11498.0,784,2014,1
Connecticut,5330.0,6693.0,0,2014,1
Delaware,1325.0,943.0,59,2014,1
District of Columbia,48.0,3.0,1,2014,1
Florida,37372.0,22370.0,1519,2014,1
Georgia,9861.0,8510.0,418,2014,1
Guam,91.0,52.0,0,2014,1
Hawaii,0.0,0.0,0,2014,1
Idaho,2265.0,3193.0,144,2014,1
Illinois,20164.0,11190.0,784,2014,1
Indiana,14854.0,10418.0,525,2014,1
Iowa,214.0,2413.0,1,2014,1
Kansas,5257.0,5907.0,301,2014,1
Kentucky,7116.0,6657.0,439,2014,1
Louisiana,9395.0,10294.0,418,2014,1
Maine,2476.0,2616.0,138,2014,1
Mariana Islands,0.0,0.0,0,2014,1
Maryland,13512.0,4859.0,6,2014,1
Massachusetts,5374.0,2727.0,137,2014,1
Michigan,7388.0,7414.0,153,2014,1
Minnesota,7500.0,7101.0,322,2014,1
Mississippi,5347.0,5946.0,257,2014,1
Missouri,16170.0,12823.0,734,2014,1
Montana,2280.0,3252.0,217,2014,1
Nebraska,93.0,1966.0,3,2014,1
Nevada,3683.0,2761.0,261,2014,1
New Hampshire,3767.0,2830.0,3,2014,1
New Jersey,4461.0,3337.0,0,2014,1
New Mexico,4256.0,3940.0,214,2014,1
New York,8356.0,11964.0,137,2014,1
North Carolina,743.0,11645.0,209,2014,1
North Dakota,1441.0,2621.0,86,2014,1
Ohio,21851.0,14893.0,963,2014,1
Oklahoma,11442.0,10339.0,762,2014,1
Oregon,10184.0,9273.0,0,2014,1
Pennsylvania,207.0,48368.0,0,2014,1
Puerto Rico,1132.0,215.0,36,2014,1
Rhode Island,802.0,676.0,141,2014,1
South Carolina,7312.0,5263.0,264,2014,1
South Dakota,2283.0,3302.0,141,2014,1
Tennessee,17208.0,13754.0,693,2014,1
Texas,39174.0,36808.0,2019,2014,1
Utah,2583.0,3106.0,105,2014,1
Vermont,971.0,1067.0,45,2014,1
Virgin Islands,18.0,2.0,0,2014,1
Virginia,16759.0,14172.0,0,2014,1
Washington,13899.0,10505.0,556,2014,1
West Virginia,5748.0,5726.0,339,2014,1
Wisconsin,9720.0,8491.0,42,2014,1
Wyoming,1504.0,1816.0,82,2014,1
Alabama,20186.0,30523.0,926,2013,12
Alaska,3036.0,4064.0,205,2013,12
Arizona,13122.0,12723.0,574,2013,12
Arkansas,6292.0,13463.0,333,2013,12
California,34360.0,70609.0,0,2013,12
Colorado,18259.0,20072.0,975,2013,12
Connecticut,5120.0,4206.0,0,2013,12
Delaware,1618.0,1871.0,53,2013,12
District of Columbia,32.0,3.0,0,2013,12
Florida,44668.0,38782.0,1890,2013,12
Georgia,16043.0,22996.0,649,2013,12
Guam,71.0,49.0,5,2013,12
Hawaii,0.0,0.0,0,2013,12
Idaho,3677.0,6904.0,200,2013,12
Illinois,23671.0,19326.0,1060,2013,12
Indiana,20168.0,21557.0,778,2013,12
Iowa,217.0,5671.0,6,2013,12
Kansas,6785.0,11288.0,402,2013,12
Kentucky,11500.0,17782.0,599,2013,12
Louisiana,14000.0,25519.0,718,2013,12
Maine,2798.0,4518.0,146,2013,12
Mariana Islands,0.0,2.0,0,2013,12
Maryland,10340.0,8061.0,0,2013,12
Massachusetts,5005.0,3082.0,140,2013,12
Michigan,9884.0,16140.0,223,2013,12
Minnesota,8191.0,12738.0,335,2013,12
Mississippi,8172.0,17156.0,429,2013,12
Missouri,20002.0,24195.0,861,2013,12
Montana,3282.0,6369.0,228,2013,12
Nebraska,157.0,4419.0,5,2013,12
Nevada,5141.0,4866.0,342,2013,12
New Hampshire,4472.0,3985.0,3,2013,12
New Jersey,4332.0,4632.0,0,2013,12
New Mexico,5833.0,6878.0,268,2013,12
New York,8013.0,20786.0,154,2013,12
North Carolina,1171.0,28667.0,221,2013,12
North Dakota,1823.0,4293.0,99,2013,12
Ohio,31976.0,30852.0,1345,2013,12
Oklahoma,14536.0,19621.0,1027,2013,12
Oregon,12103.0,14426.0,0,2013,12
Pennsylvania,20.0,68271.0,0,2013,12
Puerto Rico,1032.0,218.0,42,2013,12
Rhode Island,846.0,904.0,180,2013,12
South Carolina,10335.0,13522.0,344,2013,12
South Dakota,2749.0,5832.0,197,2013,12
Tennessee,24107.0,29742.0,1069,2013,12
Texas,56566.0,78068.0,2861,2013,12
Utah,4493.0,7958.0,163,2013,12
Vermont,1140.0,1629.0,41,2013,12
Virgin Islands,32.0,3.0,1,2013,12
Virginia,22960.0,27395.0,0,2013,12
Washington,17123.0,16363.0,529,2013,12
West Virginia,9064.0,13497.0,468,2013,12
Wisconsin,12457.0,14499.0,28,2013,12
Wyoming,2439.0,3363.0,122,2013,12
Alabama,14646.0,22547.0,808,2013,11
Alaska,2472.0,3482.0,182,2013,11
Arizona,10029.0,10055.0,534,2013,11
Arkansas,4547.0,12292.0,369,2013,11
California,31163.0,43714.0,0,2013,11
Colorado,15843.0,16429.0,962,2013,11
Connecticut,4856.0,3780.0,0,2013,11
Delaware,1335.0,1809.0,51,2013,11
District of Columbia,29.0,5.0,1,2013,11
Florida,37545.0,30492.0,1622,2013,11
Georgia,11071.0,16419.0,493,2013,11
Guam,55.0,33.0,4,2013,11
Hawaii,0.0,0.0,0,2013,11
Idaho,2493.0,5285.0,182,2013,11
Illinois,20356.0,18330.0,923,2013,11
Indiana,17093.0,21064.0,723,2013,11
Iowa,196.0,5246.0,10,2013,11
Kansas,5534.0,10120.0,368,2013,11
Kentucky,8074.0,15492.0,625,2013,11
Louisiana,9894.0,20151.0,608,2013,11
Maine,2363.0,5048.0,140,2013,11
Mariana Islands,0.0,5.0,0,2013,11
Maryland,7478.0,8311.0,2,2013,11
Massachusetts,4918.0,3583.0,162,2013,11
Michigan,8496.0,18252.0,208,2013,11
Minnesota,7482.0,14683.0,301,2013,11
Mississippi,5937.0,14525.0,373,2013,11
Missouri,15610.0,23535.0,904,2013,11
Montana,2506.0,5461.0,222,2013,11
Nebraska,100.0,3706.0,2,2013,11
Nevada,4165.0,3962.0,303,2013,11
New Hampshire,3898.0,3930.0,1,2013,11
New Jersey,4849.0,5050.0,0,2013,11
New Mexico,4612.0,5718.0,261,2013,11
New York,7289.0,22304.0,133,2013,11
North Carolina,858.0,21936.0,224,2013,11
North Dakota,1499.0,4459.0,96,2013,11
Ohio,26725.0,29854.0,1341,2013,11
Oklahoma,12481.0,17046.0,929,2013,11
Oregon,10276.0,12558.0,0,2013,11
Pennsylvania,25.0,70428.0,0,2013,11
Puerto Rico,1218.0,235.0,24,2013,11
Rhode Island,865.0,904.0,121,2013,11
South Carolina,7799.0,10468.0,295,2013,11
South Dakota,2111.0,5697.0,147,2013,11
Tennessee,19267.0,24267.0,929,2013,11
Texas,43195.0,57710.0,2556,2013,11
Utah,3132.0,6023.0,114,2013,11
Vermont,999.0,1905.0,56,2013,11
Virgin Islands,12.0,0.0,0,2013,11
Virginia,19170.0,24822.0,0,2013,11
Washington,13521.0,14411.0,536,2013,11
West Virginia,6087.0,13313.0,453,2013,11
Wisconsin,10913.0,18644.0,30,2013,11
Wyoming,1802.0,2772.0,108,2013,11
Alabama,12230.0,15479.0,740,2013,10
Alaska,3039.0,4016.0,252,2013,10
Arizona,8719.0,7750.0,485,2013,10
Arkansas,3948.0,8699.0,362,2013,10
California,30693.0,37814.0,0,2013,10
Colorado,13346.0,14105.0,901,2013,10
Connecticut,4324.0,3224.0,0,2013,10
Delaware,1336.0,1326.0,78,2013,10
District of Columbia,35.0,1.0,0,2013,10
Florida,34006.0,23276.0,1489,2013,10
Georgia,9429.0,12015.0,509,2013,10
Guam,66.0,51.0,3,2013,10
Hawaii,0.0,0.0,0,2013,10
Idaho,2190.0,4920.0,163,2013,10
Illinois,17090.0,14128.0,737,2013,10
Indiana,14671.0,14624.0,570,2013,10
Iowa,212.0,3696.0,6,2013,10
Kansas,4983.0,7034.0,322,2013,10
Kentucky,6821.0,10102.0,580,2013,10
Louisiana,8904.0,15354.0,560,2013,10
Maine,2664.0,6369.0,178,2013,10
Mariana Islands,0.0,2.0,0,2013,10
Maryland,13453.0,5973.0,6,2013,10
Massachusetts,4844.0,3209.0,135,2013,10
Michigan,8034.0,14119.0,205,2013,10
Minnesota,7769.0,17272.0,304,2013,10
Mississippi,5495.0,8248.0,360,2013,10
Missouri,15300.0,18695.0,935,2013,10
Montana,2378.0,6121.0,235,2013,10
Nebraska,74.0,2782.0,6,2013,10
Nevada,3873.0,3221.0,277,2013,10
New Hampshire,3877.0,3981.0,5,2013,10
New Jersey,5067.0,4084.0,0,2013,10
New Mexico,4658.0,4803.0,238,2013,10
New York,7890.0,19394.0,141,2013,10
North Carolina,737.0,15688.0,220,2013,10
North Dakota,1406.0,5451.0,93,2013,10
Ohio,23348.0,20561.0,1091,2013,10
Oklahoma,9902.0,11757.0,823,2013,10
Oregon,9127.0,10336.0,0,2013,10
Pennsylvania,16.0,58745.0,0,2013,10
Puerto Rico,1160.0,275.0,34,2013,10
Rhode Island,863.0,837.0,132,2013,10
South Carolina,6311.0,6978.0,263,2013,10
South Dakota,1873.0,6055.0,124,2013,10
Tennessee,15858.0,16070.0,725,2013,10
Texas,36720.0,44769.0,2387,2013,10
Utah,2305.0,3902.0,116,2013,10
Vermont,1040.0,1820.0,42,2013,10
Virgin Islands,22.0,1.0,0,2013,10
Virginia,17306.0,18458.0,0,2013,10
Washington,13581.0,12684.0,545,2013,10
West Virginia,5791.0,9447.0,435,2013,10
Wisconsin,11776.0,17109.0,47,2013,10
Wyoming,1445.0,2143.0,95,2013,10
Alabama,11406.0,13077.0,616,2013,9
Alaska,2152.0,3073.0,154,2013,9
Arizona,8488.0,7654.0,372,2013,9
Arkansas,3773.0,6273.0,291,2013,9
California,27422.0,39102.0,0,2013,9
Colorado,12795.0,12751.0,789,2013,9
Connecticut,4649.0,3859.0,0,2013,9
Delaware,1106.0,1075.0,51,2013,9
District of Columbia,33.0,3.0,0,2013,9
Florida,31866.0,20815.0,1351,2013,9
Georgia,8385.0,8957.0,421,2013,9
Guam,53.0,29.0,2,2013,9
Hawaii,0.0,0.0,0,2013,9
Idaho,2136.0,4609.0,158,2013,9
Illinois,14147.0,12860.0,743,2013,9
Indiana,12956.0,12954.0,569,2013,9
Iowa,153.0,3166.0,6,2013,9
Kansas,4069.0,5993.0,213,2013,9
Kentucky,6237.0,7751.0,502,2013,9
Louisiana,10217.0,15969.0,645,2013,9
Maine,2613.0,4902.0,139,2013,9
Mariana Islands,0.0,1.0,0,2013,9
Maryland,38055.0,9912.0,17,2013,9
Massachusetts,4096.0,2624.0,124,2013,9
Michigan,7795.0,13428.0,217,2013,9
Minnesota,7279.0,16139.0,303,2013,9
Mississippi,4832.0,6489.0,276,2013,9
Missouri,14101.0,14257.0,770,2013,9
Montana,2288.0,4940.0,212,2013,9
Nebraska,68.0,2256.0,5,2013,9
Nevada,3358.0,3109.0,228,2013,9
New Hampshire,3553.0,3355.0,1,2013,9
New Jersey,4726.0,3189.0,0,2013,9
New Mexico,3946.0,4090.0,193,2013,9
New York,7198.0,16803.0,136,2013,9
North Carolina,578.0,12550.0,210,2013,9
North Dakota,1466.0,4170.0,85,2013,9
Ohio,20526.0,18142.0,995,2013,9
Oklahoma,8639.0,9982.0,747,2013,9
Oregon,8831.0,10864.0,0,2013,9
Pennsylvania,16.0,52691.0,0,2013,9
Puerto Rico,1162.0,269.0,24,2013,9
Rhode Island,759.0,715.0,125,2013,9
South Carolina,5615.0,5945.0,241,2013,9
South Dakota,1808.0,4431.0,148,2013,9
Tennessee,14814.0,13908.0,620,2013,9
Texas,33690.0,45571.0,2128,2013,9
Utah,2292.0,3782.0,117,2013,9
Vermont,1093.0,1553.0,61,2013,9
Virgin Islands,17.0,3.0,1,2013,9
Virginia,15952.0,16794.0,0,2013,9
Washington,11904.0,11700.0,486,2013,9
West Virginia,5311.0,7849.0,394,2013,9
Wisconsin,11423.0,14573.0,42,2013,9
Wyoming,1533.0,2336.0,90,2013,9
Alabama,14310.0,13402.0,688,2013,8
Alaska,2743.0,3827.0,178,2013,8
Arizona,9868.0,8476.0,444,2013,8
Arkansas,4405.0,6128.0,316,2013,8
California,31020.0,39974.0,0,2013,8
Colorado,12739.0,12081.0,818,2013,8
Connecticut,5169.0,3252.0,0,2013,8
Delaware,1196.0,1032.0,52,2013,8
District of Columbia,32.0,2.0,1,2013,8
Florida,35828.0,20307.0,1545,2013,8
Georgia,10115.0,8861.0,496,2013,8
Guam,58.0,38.0,5,2013,8
Hawaii,0.0,0.0,0,2013,8
Idaho,2483.0,4221.0,162,2013,8
Illinois,16360.0,12936.0,690,2013,8
Indiana,14264.0,12775.0,549,2013,8
Iowa,223.0,2519.0,2,2013,8
Kansas,4823.0,5852.0,276,2013,8
Kentucky,7225.0,8437.0,577,2013,8
Louisiana,10247.0,12044.0,546,2013,8
Maine,2589.0,3687.0,129,2013,8
Mariana Islands,0.0,0.0,0,2013,8
Maryland,7716.0,6779.0,15,2013,8
Massachusetts,4820.0,3034.0,204,2013,8
Michigan,7767.0,10728.0,170,2013,8
Minnesota,7706.0,12119.0,300,2013,8
Mississippi,6169.0,7080.0,388,2013,8
Missouri,16625.0,14656.0,834,2013,8
Montana,3067.0,4888.0,257,2013,8
Nebraska,92.0,2088.0,2,2013,8
Nevada,3906.0,3176.0,254,2013,8
New Hampshire,3823.0,3191.0,0,2013,8
New Jersey,6036.0,3631.0,0,2013,8
New Mexico,4583.0,4243.0,250,2013,8
New York,7552.0,12961.0,144,2013,8
North Carolina,1125.0,13357.0,217,2013,8
North Dakota,1390.0,3155.0,72,2013,8
Ohio,21681.0,16535.0,1064,2013,8
Oklahoma,11047.0,10731.0,803,2013,8
Oregon,9292.0,9196.0,0,2013,8
Pennsylvania,29.0,52638.0,0,2013,8
Puerto Rico,1292.0,209.0,26,2013,8
Rhode Island,827.0,676.0,116,2013,8
South Carolina,6962.0,6587.0,288,2013,8
South Dakota,1861.0,3638.0,118,2013,8
Tennessee,16500.0,14236.0,724,2013,8
Texas,38576.0,45538.0,2160,2013,8
Utah,2392.0,3242.0,126,2013,8
Vermont,984.0,1244.0,47,2013,8
Virgin Islands,20.0,8.0,0,2013,8
Virginia,17394.0,14938.0,0,2013,8
Washington,13247.0,11664.0,516,2013,8
West Virginia,6037.0,6868.0,383,2013,8
Wisconsin,10107.0,11966.0,34,2013,8
Wyoming,1736.0,2241.0,106,2013,8
Alabama,12058.0,12037.0,552,2013,7
Alaska,2304.0,2659.0,154,2013,7
Arizona,8425.0,6293.0,410,2013,7
Arkansas,4027.0,4183.0,241,2013,7
California,29531.0,31564.0,0,2013,7
Colorado,11755.0,9266.0,649,2013,7
Connecticut,4649.0,2497.0,0,2013,7
Delaware,1183.0,787.0,34,2013,7
District of Columbia,30.0,1.0,1,2013,7
Florida,34204.0,18664.0,1365,2013,7
Georgia,8893.0,6506.0,382,2013,7
Guam,59.0,44.0,0,2013,7
Hawaii,0.0,0.0,0,2013,7
Idaho,1992.0,2898.0,122,2013,7
Illinois,15986.0,10383.0,706,2013,7
Indiana,12316.0,9385.0,455,2013,7
Iowa,82.0,1603.0,1,2013,7
Kansas,4830.0,4368.0,251,2013,7
Kentucky,6395.0,6133.0,444,2013,7
Louisiana,9017.0,8014.0,439,2013,7
Maine,2244.0,2729.0,123,2013,7
Mariana Islands,0.0,0.0,0,2013,7
Maryland,6533.0,5355.0,18,2013,7
Massachusetts,4283.0,2289.0,131,2013,7
Michigan,7378.0,7169.0,157,2013,7
Minnesota,7020.0,7351.0,220,2013,7
Mississippi,5315.0,4149.0,244,2013,7
Missouri,14710.0,10174.0,628,2013,7
Montana,2393.0,3445.0,193,2013,7
Nebraska,80.0,1450.0,2,2013,7
Nevada,3617.0,2706.0,244,2013,7
New Hampshire,3289.0,2643.0,0,2013,7
New Jersey,6528.0,3194.0,0,2013,7
New Mexico,4245.0,3514.0,300,2013,7
New York,7572.0,9719.0,103,2013,7
North Carolina,561.0,9607.0,183,2013,7
North Dakota,1197.0,2267.0,58,2013,7
Ohio,21099.0,14667.0,877,2013,7
Oklahoma,10138.0,7996.0,715,2013,7
Oregon,8386.0,7441.0,0,2013,7
Pennsylvania,19.0,43118.0,0,2013,7
Puerto Rico,1106.0,216.0,19,2013,7
Rhode Island,760.0,638.0,129,2013,7
South Carolina,6074.0,4428.0,211,2013,7
South Dakota,1675.0,2555.0,101,2013,7
Tennessee,15367.0,10932.0,623,2013,7
Texas,35456.0,29941.0,1824,2013,7
Utah,2157.0,2626.0,116,2013,7
Vermont,862.0,967.0,42,2013,7
Virgin Islands,24.0,4.0,1,2013,7
Virginia,15759.0,12570.0,0,2013,7
Washington,11752.0,9015.0,429,2013,7
West Virginia,5348.0,5169.0,346,2013,7
Wisconsin,8799.0,7823.0,18,2013,7
Wyoming,1534.0,1694.0,78,2013,7
Alabama,11054.0,10828.0,549,2013,6
Alaska,2470.0,2593.0,166,2013,6
Arizona,8716.0,6413.0,370,2013,6
Arkansas,3966.0,3974.0,261,2013,6
California,29702.0,35007.0,0,2013,6
Colorado,16137.0,13206.0,1102,2013,6
Connecticut,4545.0,3693.0,0,2013,6
Delaware,1175.0,862.0,58,2013,6
District of Columbia,25.0,1.0,0,2013,6
Florida,33559.0,19343.0,1377,2013,6
Georgia,8591.0,6541.0,365,2013,6
Guam,44.0,44.0,4,2013,6
Hawaii,0.0,0.0,0,2013,6
Idaho,2109.0,3188.0,123,2013,6
Illinois,15062.0,10196.0,628,2013,6
Indiana,12447.0,9845.0,469,2013,6
Iowa,74.0,1713.0,3,2013,6
Kansas,4370.0,4246.0,255,2013,6
Kentucky,6556.0,5943.0,400,2013,6
Louisiana,8734.0,7613.0,404,2013,6
Maine,2427.0,2712.0,127,2013,6
Mariana Islands,0.0,0.0,0,2013,6
Maryland,6849.0,5318.0,50,2013,6
Massachusetts,4109.0,2557.0,148,2013,6
Michigan,7492.0,7573.0,116,2013,6
Minnesota,7399.0,7387.0,240,2013,6
Mississippi,4744.0,3848.0,235,2013,6
Missouri,14577.0,10444.0,613,2013,6
Montana,2433.0,3569.0,189,2013,6
Nebraska,91.0,1533.0,4,2013,6
Nevada,4043.0,3125.0,274,2013,6
New Hampshire,3514.0,2738.0,2,2013,6
New Jersey,7691.0,3995.0,0,2013,6
New Mexico,4207.0,3633.0,221,2013,6
New York,7250.0,10414.0,112,2013,6
North Carolina,594.0,9733.0,176,2013,6
North Dakota,1249.0,2483.0,46,2013,6
Ohio,20896.0,14770.0,903,2013,6
Oklahoma,9454.0,7955.0,645,2013,6
Oregon,9161.0,8079.0,0,2013,6
Pennsylvania,20.0,45518.0,0,2013,6
Puerto Rico,1320.0,251.0,26,2013,6
Rhode Island,868.0,657.0,125,2013,6
South Carolina,6228.0,4220.0,196,2013,6
South Dakota,1761.0,2593.0,104,2013,6
Tennessee,14513.0,10657.0,639,2013,6
Texas,34302.0,30708.0,1833,2013,6
Utah,2372.0,2814.0,91,2013,6
Vermont,931.0,975.0,21,2013,6
Virgin Islands,33.0,2.0,0,2013,6
Virginia,16205.0,12574.0,0,2013,6
Washington,12717.0,10015.0,449,2013,6
West Virginia,5304.0,5374.0,305,2013,6
Wisconsin,8632.0,7553.0,19,2013,6
Wyoming,1641.0,1840.0,83,2013,6
Alabama,13221.0,12165.0,559,2013,5
Alaska,2856.0,3569.0,202,2013,5
Arizona,9533.0,7320.0,394,2013,5
Arkansas,4865.0,4917.0,282,2013,5
California,31638.0,37157.0,0,2013,5
Colorado,15666.0,12799.0,1057,2013,5
Connecticut,4879.0,3459.0,0,2013,5
Delaware,1476.0,1017.0,56,2013,5
District of Columbia,35.0,5.0,0,2013,5
Florida,35935.0,21373.0,1488,2013,5
Georgia,9563.0,7116.0,379,2013,5
Guam,58.0,64.0,3,2013,5
Hawaii,0.0,0.0,0,2013,5
Idaho,2470.0,3417.0,116,2013,5
Illinois,16142.0,11591.0,657,2013,5
Indiana,13497.0,10404.0,468,2013,5
Iowa,78.0,2016.0,4,2013,5
Kansas,5419.0,5179.0,288,2013,5
Kentucky,7976.0,6876.0,511,2013,5
Louisiana,10087.0,8985.0,502,2013,5
Maine,2820.0,3092.0,127,2013,5
Mariana Islands,0.0,0.0,0,2013,5
Maryland,8507.0,5470.0,29,2013,5
Massachusetts,4776.0,2714.0,143,2013,5
Michigan,9056.0,8443.0,137,2013,5
Minnesota,9637.0,8787.0,295,2013,5
Mississippi,5369.0,4787.0,258,2013,5
Missouri,16990.0,12515.0,698,2013,5
Montana,2690.0,4067.0,200,2013,5
Nebraska,83.0,1638.0,0,2013,5
Nevada,4426.0,3571.0,315,2013,5
New Hampshire,4051.0,3086.0,0,2013,5
New Jersey,7726.0,4486.0,0,2013,5
New Mexico,4686.0,4267.0,235,2013,5
New York,7992.0,11417.0,123,2013,5
North Carolina,652.0,11406.0,149,2013,5
North Dakota,1652.0,2856.0,59,2013,5
Ohio,23364.0,15596.0,1034,2013,5
Oklahoma,10401.0,9045.0,750,2013,5
Oregon,10027.0,8727.0,0,2013,5
Pennsylvania,20.0,49732.0,0,2013,5
Puerto Rico,1297.0,217.0,31,2013,5
Rhode Island,1036.0,819.0,200,2013,5
South Carolina,7277.0,4673.0,256,2013,5
